id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
746086;BARCELONA | AUTHENTIC & CUTE APT NEAR CAMP NOU |¤;3913234;Jaume;Sants-Montjuïc;Sants - Badal;4137384;21304;Entire home/apt;172;3;107;29/8/2024 19:00;155;1;329;21
748693;Two beds- Ramblas- Charming;3102808;Carlos Y Reyes;Ciutat Vella;el Raval;4138076;216648;Private room;20;32;191;2/8/2024 19:00;137;2;333;3
750066;Stylish apartment Sant Antoni with balcony;3193594;Jan;Eixample;Sant Antoni;413777;216198;Entire home/apt;130;4;5;4/7/2024 19:00;7;10;108;2
753322;Big beautiful apartment in Gracia 4 rooms;3962572;Magda;Gràcia;la Vila de Gràcia;4139942;215618;Entire home/apt;265;5;219;19/8/2024 19:00;156;2;302;25
756588;Double bed- Ramblas- Charming;3102808;Carlos Y Reyes;Ciutat Vella;el Raval;4138164;216749;Private room;56;32;77;30/7/2022 19:00;55;2;364;0
757149;Fantastic apartment ideal family, city center;3987152;Yeni;Eixample;l'Antiga Esquerra de l'Eixample;4138873;215653;Entire home/apt;151;4;373;30/8/2024 19:00;265;1;94;73
759351;ático con terraza privada plaza España;4002679;Lamarsó;Sants-Montjuïc;Hostafrancs;413742;21456;Entire home/apt;210;2;402;30/8/2024 19:00;287;1;10;51
904862;Apartment for families next Ramblas;3607773;Rosa;Ciutat Vella;el Raval;4138044;217302;Entire home/apt;343;3;311;20/8/2024 19:00;225;3;259;47
906559;Stylish loft in the heart of BCN;1820272;Rosa;Eixample;el Fort Pienc;4139233;218002;Entire home/apt;130;2;686;25/8/2024 19:00;487;5;193;75
912414;Cozy Apartment near to Plaza España;4895881;Sergio;Sants-Montjuïc;Hostafrancs;4137585;214478;Entire home/apt;230;5;182;15/5/2024 19:00;129;1;317;3
469710;Loft bohemio muy  cerca de Paseo de Gracia;1995385;Ana;Eixample;la Dreta de l'Eixample;41396084;2168906;Entire home/apt;153;2;166;14/8/2024 19:00;111;3;96;24
472062;close to Paseo de Gracia.;2337603;Rosa;Gràcia;la Vila de Gràcia;4139822;216081;Entire home/apt;245;3;105;31/8/2024 19:00;100;4;128;35
473395;Walking distance to Paseo de Gracia;2337603;Rosa;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;4139871;215292;Entire home/apt;231;3;76;22/8/2024 19:00;66;4;143;7
473459;GALA - Between Gracia and Sant Gervasi;2337603;Rosa;Gràcia;la Vila de Gràcia;413990403;21527793;Entire home/apt;246;4;96;1/9/2024 19:00;93;4;300;35
477256;Lightful apartment in Poblenou;2365702;David;Sant Martí;el Parc i la Llacuna del Poblenou;4140248;219668;Private room;72;1;308;17/8/2024 19:00;206;2;342;39
481739;The Gaudi Suites II;2320210;Ale, Maria & Arthur;Eixample;la Dreta de l'Eixample;4139776;216499;Entire home/apt;228;1;110;30/8/2024 19:00;114;54;101;33
482801;DOUBLE ROOM BARCELONA SANTS STATION;2143907;Daniel;Sants-Montjuïc;Sants;4137349;213213;Private room;50;31;31;2/1/2024 19:00;21;3;38;2
485222;PRIVATE DOUBLE ROOM BARCELONA SANTS;2143907;Daniel;Sants-Montjuïc;Sants - Badal;4137811;212804;Private room;28;31;30;3/4/2024 19:00;20;3;47;3
487233;BOHEMIAN PENTHOUSE DUPLEX;6907539;Jud;Sants-Montjuïc;el Poble Sec;4137243;216542;Entire home/apt;237;5;301;19/8/2024 19:00;205;17;79;48
490517;The Sagrada Penthouse;2320210;Ale, Maria & Arthur;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140385;21691;Entire home/apt;188;1;94;11/8/2024 19:00;94;54;33;27
490803;Plaza Sagrada Familia apartment;2320210;Ale, Maria & Arthur;Eixample;la Sagrada Família;4140347;217157;Entire home/apt;350;1;155;14/8/2024 19:00;131;54;131;16
493122;lightful apartment in poblenou;2365702;David;Sant Martí;el Parc i la Llacuna del Poblenou;414016;219424;Private room;74;5;303;23/8/2024 19:00;203;2;322;35
494834;Sant Pau Barcelona Suites;2320210;Ale, Maria & Arthur;Horta-Guinardó;el Baix Guinardó;4141011;216976;Entire home/apt;173;1;93;25/8/2024 19:00;93;54;119;30
498416;Comfy & central, large shared terrace, Gothic;1310304;Luis;Ciutat Vella;el Barri Gòtic;4138355;217156;Entire home/apt;46;32;12;29/6/2024 19:00;8;42;218;1
502436;FANTASTIC RAMBLAS;2262273;Serket;Ciutat Vella;el Barri Gòtic;4137948;217666;Entire home/apt;100;32;8;28/7/2024 19:00;5;34;333;3
503765;Stay in a the coolest area near Sagrada Familia;2484443;Jordi;Eixample;la Dreta de l'Eixample;4139795;217166;Entire home/apt;280;5;200;27/8/2024 19:00;179;1;84;40
508212;Central Bcn Atic Apartment with private Terrace;2504689;Carolina;Eixample;l'Antiga Esquerra de l'Eixample;4139161;215782;Entire home/apt;209;5;166;29/8/2024 19:00;112;2;46;45
510923;Lovely Penthouse in Barcelona;2517389;Sara;Sant Andreu;el Congrés i els Indians;4142257;218047;Entire home/apt;160;7;35;15/7/2024 19:00;26;2;233;6
511739;sf Nice 2 Bedr Acomodis Apartment Sagrada Familia;1447144;Acomodis Apartments;Eixample;la Sagrada Família;4140376;217292;Entire home/apt;259;1;7;25/10/2023 19:00;5;233;364;1
512368;COZY & SUNNY ROOM;1687383;Morpheus Stays X JuanMi;Ciutat Vella;el Raval;413757;217101;Private room;19;31;37;7/6/2024 19:00;26;2;278;2
512666;bcn-rentals-ramblas 4, just 7-10 min to Ramblas;488117;David Y Maria;Ciutat Vella;el Raval;4137779;216729;Entire home/apt;311;6;69;9/8/2024 19:00;50;6;256;3
512737;bcn-rentals-ramblas 3, just 7-10 min to Ramblas;488117;David Y Maria;Ciutat Vella;el Raval;4137701;216663;Entire home/apt;195;6;41;10/6/2024 19:00;30;6;253;6
513825;Three Bedroom Apartment Sagrada Familia - S3;1093718;Alexey;Eixample;el Fort Pienc;4140012;21756;Entire home/apt;321;2;90;29/5/2024 19:00;61;14;181;7
515230;LuxRent Apartment Num.15;2537484;Enrique;Ciutat Vella;el Raval;4137949;216387;Entire home/apt;400;45;120;2/4/2022 19:00;83;5;365;0
517407;Luxury Apartment Sagrada Familia;1093718;Alexey;Eixample;el Fort Pienc;414003;217502;Entire home/apt;450;2;152;17/5/2024 19:00;103;14;166;7
519494;CHARMING HOUSE IN BARCELONA NEAR BEACH;2556699;Ernest;Sant Martí;la Vila Olímpica del Poblenou;4139095;21964;Entire home/apt;370;3;51;16/8/2024 19:00;34;1;304;11
519631;Spacious Classical 1870's Charming Apartment;893805;Phil And Fiona;Eixample;la Dreta de l'Eixample;4139506;217308;Entire home/apt;309;2;629;28/8/2024 19:00;461;13;294;82
520389;Great Design apartment in Barcelona center;1432835;Angel;Eixample;l'Antiga Esquerra de l'Eixample;413888;215898;Entire home/apt;256;3;349;19/8/2024 19:00;236;45;64;49
522705;MODERN FLAT. BARCELONA CENTER;2570705;Pilar;Eixample;la Dreta de l'Eixample;4139646;217132;Entire home/apt;245;3;187;17/8/2024 19:00;140;1;209;23
528979;Suite con mucho encanto!;2598629;Nextor;Gràcia;la Vila de Gràcia;4139807;215483;Private room;45;31;145;2/7/2023 19:00;111;3;346;0
531195;Large 4BR bright with balconies;2608724;Stay Together Barcelona Apartments;Eixample;Sant Antoni;4137535;216727;Entire home/apt;341;3;803;3/9/2024 19:00;540;3;200;204
534410;Loft avec Terrasse et vue Sagrada Familia 360’;2626568;Caroline;Eixample;el Fort Pienc;4139877;217755;Entire home/apt;262;5;211;23/8/2024 19:00;156;1;318;28
534550;Large 3BR bright with balconies;2608724;Stay Together Barcelona Apartments;Eixample;Sant Antoni;4137535;216727;Entire home/apt;284;3;631;3/9/2024 19:00;432;3;172;180
537176;Nice renewed apartament with WiFi (HUTB - 004893);2638282;Fernando;Eixample;Sant Antoni;4138075;215804;Entire home/apt;180;2;545;2/9/2024 19:00;371;1;69;60
543342;Gran Vía Apartment Catalunya square;177617;Joaquin;Eixample;l'Antiga Esquerra de l'Eixample;4138324;215969;Entire home/apt;176;2;412;4/9/2024 19:00;282;7;279;61
558366;Single room: morning sun + lots of light in Born;2745490;Bori;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4138361;218552;Private room;55;7;52;3/1/2024 19:00;38;2;72;1
558886;3 bedrooms Apt in Barcelona center;2747795;Stephanie;Eixample;la Nova Esquerra de l'Eixample;4138201;214828;Entire home/apt;174;4;239;10/8/2024 19:00;172;2;220;46
563971;APARTAMENT IN BARCELONA CENTRE;2773231;Arama;Eixample;Sant Antoni;4137641;215895;Entire home/apt;112;1;812;5/9/2024 19:00;560;1;231;106
567962;SUN AND SKY TERRACE-LOFT APART;2794626;Jordi;Sants-Montjuïc;la Bordeta;4136886;213279;Entire home/apt;65;32;41;19/5/2024 19:00;28;1;260;3
568129;Acogedora y céntrica habitación. Aprende español;2795488;Zulma;Eixample;la Nova Esquerra de l'Eixample;4138192;215563;Private room;48;30;111;9/7/2024 19:00;78;2;332;2
568185;Confortable y céntrica habitación.;2795488;Zulma;Eixample;la Nova Esquerra de l'Eixample;413819;215419;Private room;39;30;89;26/6/2024 19:00;61;2;345;1
572646;Comfort Apartment - Minimum 32 day stay;265165;Jarrod;Ciutat Vella;la Barceloneta;4137877;219063;Entire home/apt;70;32;70;11/8/2024 19:00;51;2;54;5
576046;HABITACIÓN DOBLE,  EDIFICIO 1900, Forum, Sag.Fami;2833463;Josefa;Eixample;la Sagrada Família;4140315;218462;Private room;30;30;56;3/9/2024 19:00;57;2;20;4
578558;Cal Mateu 11  huéspedes - Sagrada Família;2846323;Joan;Eixample;el Fort Pienc;413969;217842;Entire home/apt;520;3;132;24/8/2024 19:00;92;1;308;21
582364;Spectacular Modern Uptown Duplex;2660281;Maria;Sarrià-Sant Gervasi;el Putxet i el Farró;4141015;214451;Entire home/apt;290;2;510;27/8/2024 19:00;345;1;195;44
584348;family beach apartment;2879377;Joaquim;Sant Martí;el Poblenou;41399;22062;Entire home/apt;215;3;238;17/8/2024 19:00;161;1;173;34
585762;Sweett | Spacious loft. near Las Ramblas;1405013;Midtown;Eixample;la Dreta de l'Eixample;4139401;217159;Entire home/apt;277;2;141;17/8/2024 19:00;140;12;184;40
587203;sunny place close to the beach!;2895402;Cristina;Sant Martí;el Poblenou;4140231;220085;Private room;21;31;159;31/5/2024 19:00;115;1;95;5
588268;Loft apartment in Sagrada Familia;2738055;Pepo;Eixample;la Sagrada Família;4140275;217698;Entire home/apt;180;6;432;2/9/2024 19:00;294;1;297;55
588996;Renewed apartment at The Eixample (HUTB-003387);2843608;Fernando;Eixample;Sant Antoni;4137971;21575;Entire home/apt;180;2;406;26/8/2024 19:00;290;1;93;52
590503;Cozy apartment  perfect situation - metro & WIFI;6057270;Alex;Eixample;la Dreta de l'Eixample;4139987;217047;Entire home/apt;185;3;586;19/8/2024 19:00;397;10;127;36
594580;Sunny Attic with stylish garden terrace;2937042;Eleonora;Gràcia;la Vila de Gràcia;4140709;215523;Entire home/apt;206;1;442;22/8/2024 19:00;315;1;252;46
598329;views apartment;2958781;Carlos;Ciutat Vella;la Barceloneta;41377438;2188638;Entire home/apt;279;3;154;19/8/2024 19:00;112;2;309;32
615381;Pelai Street, between Universitat i Catalunya;3050422;David;Ciutat Vella;el Raval;413848;216546;Entire home/apt;220;2;231;3/9/2024 19:00;157;2;328;75
619728;Atico Sagrada Familia;2439400;KeyBarcelona;Eixample;la Sagrada Família;4140118;217793;Entire home/apt;192;1;99;14/10/2022 19:00;86;28;114;0
621656;The Room in BCN;3081150;Andrea;Sants-Montjuïc;la Bordeta;4137206;214117;Private room;60;1;367;4/9/2024 19:00;325;2;93;104
630566;Magnífico Atico con piscina/jardín cerca de playa;3134685;Florian;Sant Martí;el Poblenou;4140618;220279;Entire home/apt;295;4;83;15/8/2024 19:00;58;1;84;19
759769;Sagrada Familia Design with private terrace;1432835;Angel;Eixample;la Sagrada Família;4140251;217014;Entire home/apt;259;3;320;5/8/2024 19:00;229;45;74;34
764452;Bright apt. for leisure, fun and work.;4030082;Pau;Sant Martí;el Parc i la Llacuna del Poblenou;4139857;219359;Entire home/apt;210;2;264;24/8/2024 19:00;188;2;240;34
767596;Urban Chic Barcelona 4 bedrooms;4048635;Angels Ricard I Arturo;Gràcia;el Camp d'en Grassot i Gràcia Nova;414091;216573;Entire home/apt;229;2;399;15/8/2024 19:00;284;1;164;61
770175;FABULOUS APARTMENT SAGRADA FAMILIA;4063266;Anna & Vince;Eixample;la Sagrada Família;4140872;21751;Entire home/apt;200;7;424;31/8/2024 19:00;297;1;316;37
772098;Lightly, silent - 3 bedrooms - Port, Sant Antoni;1310304;Luis;Sants-Montjuïc;el Poble Sec;4137475;21726;Entire home/apt;61;32;3;19/1/2024 19:00;12;42;279;1
773886;Discover the Real Barcelona from an Apartment in Gracia;893805;Phil And Fiona;Gràcia;la Vila de Gràcia;4140657;216029;Entire home/apt;194;2;528;28/8/2024 19:00;371;13;314;74
775644;Top Apartment in the eixample BCN;177617;Joaquin;Eixample;la Nova Esquerra de l'Eixample;4138103;215219;Entire home/apt;160;2;369;30/8/2024 19:00;263;7;301;62
915823;Large apartment on Rambla Catalunya (HUTB-005863);297545;Anil;Eixample;la Dreta de l'Eixample;4139089;216565;Entire home/apt;314;2;138;28/8/2024 19:00;101;1;212;15
916232;Beautiful flat in center Barcelona;4918438;Ines;Eixample;la Dreta de l'Eixample;4138989;216195;Entire home/apt;290;4;347;19/8/2024 19:00;247;1;222;34
917308;Huge 4 bed/4bathensuite, same block as gaudi house;1228590;Antonio;Eixample;la Dreta de l'Eixample;4139125;216391;Entire home/apt;935;2;281;10/7/2024 19:00;204;9;114;25
918481;Passeig de Gracia - Plaza Catalunya;2701451;Derek;Eixample;la Dreta de l'Eixample;4138929;217052;Entire home/apt;190;1;44;12/5/2024 19:00;36;1;145;6
919483;Port I Spectacular apartment with terrace;4906099;Jordi;Sants-Montjuïc;el Poble Sec;4137308;216756;Entire home/apt;161;3;226;27/7/2024 19:00;164;15;160;23
922906;Port Vi Centric apart perfect families 2.2;4906099;Jordi;Sants-Montjuïc;el Poble Sec;4137308;216756;Entire home/apt;223;3;191;20/7/2024 19:00;153;15;156;21
922907;Stylish centric apart w balcony 2.1;4906099;Jordi;Sants-Montjuïc;el Poble Sec;4137308;216756;Entire home/apt;158;3;183;25/7/2024 19:00;145;15;165;13
925557;Fully equipped apartment, center BCN;4979056;Deisi;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140246;216584;Entire home/apt;204;4;300;29/7/2024 19:00;218;1;101;32
928725;Elegant apartment in charming old city;2769731;Steve;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4,13843E+15;2,18098E+15;Entire home/apt;55;32;87;29/6/2024 19:00;63;1;312;2
929663;Centric apart perfect groups 1.2;4906099;Jordi;Sants-Montjuïc;el Poble Sec;4137308;216756;Entire home/apt;230;3;140;11/8/2024 19:00;124;15;163;14
931437;Dreamy Apartment in the City Center;4897883;Simona;Eixample;Sant Antoni;4137939;216057;Entire home/apt;349;4;322;14/8/2024 19:00;230;7;86;34
931756;central budget apt for a couple;5020114;Marc;Eixample;Sant Antoni;4137913;216131;Entire home/apt;120;5;196;11/8/2024 19:00;141;3;316;33
933094;FELIZ ESTANCIA en BARCELONA;665423;Carme;Les Corts;la Maternitat i Sant Ramon;4138412;212645;Private room;61;31;270;31/7/2024 19:00;197;1;351;1
934979;Sagrada Familia charming;5044674;Ester;Eixample;la Sagrada Família;4,14006E+15;2,1751E+15;Entire home/apt;175;2;579;5/9/2024 19:00;413;1;121;77
936734;Piso - Apartamento Centro Barcelona;5045046;Giovanna;Sants-Montjuïc;el Poble Sec;413736;215746;Entire home/apt;167;2;368;27/8/2024 19:00;268;1;19;57
936781;Park Güell (URL HIDDEN) families;5057234;Pablo;Gràcia;la Salut;4141036;215513;Entire home/apt;105;4;357;4/9/2024 19:00;260;3;151;53
936850;GAUDI Barcelonastuff Apartment;4260952;Marc  I Laia;Eixample;la Sagrada Família;41410198;217479;Entire home/apt;307;1;44;23/6/2024 19:00;48;12;204;13
936900;Ático en Gran Via (Pl.Espanya);5057797;Gerard;Sants-Montjuïc;Hostafrancs;413706;214315;Entire home/apt;114;5;159;15/8/2024 19:00;120;2;17;18
937331;Explore Barcelona From a Cheerful Home;5036026;Lola;Eixample;l'Antiga Esquerra de l'Eixample;4139459;215549;Entire home/apt;204;2;425;19/8/2024 19:00;352;1;134;64
937657;3Br Boutique Apt with Balcony;4212095;Elio / Wilken;Les Corts;les Corts;4138668;213099;Entire home/apt;150;1;133;25/6/2024 19:00;95;33;57;1
938006;Designer 3Br Apt with Balcony;4212095;Elio / Wilken;Les Corts;les Corts;4138441;213102;Entire home/apt;184;1;103;3/5/2024 19:00;73;33;45;1
939792;CENTRIC APARTMENT in BARCELONA;1298586;Kristjan & Ana;Sarrià-Sant Gervasi;el Putxet i el Farró;4140158;215064;Entire home/apt;260;2;144;6/8/2024 19:00;108;7;74;10
940338;Paseo de Gracia with Terrace: Love!;674212;Juanmi;Eixample;la Dreta de l'Eixample;4138984;217077;Entire home/apt;360;2;305;22/8/2024 19:00;229;5;273;58
940374;New apartment near Sagrada Familia;5082480;Francesco;Sant Martí;el Clot;4141087;219021;Entire home/apt;119;3;481;4/9/2024 19:00;345;1;301;42
942410;Diagonal Apartment with Parking;5096271;Roger;Sant Martí;Provençals del Poblenou;4140717;219556;Entire home/apt;176;6;237;31/8/2024 19:00;169;1;236;37
945007;Unique moments next to Sagrada Familia;134673;Estheiman;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140463;217154;Entire home/apt;150;2;425;28/8/2024 19:00;303;1;71;54
945564;Amazing Apartment Plaza Catalonia;1432835;Angel;Eixample;la Dreta de l'Eixample;4138771;216493;Entire home/apt;250;3;394;31/8/2024 19:00;311;45;64;53
946122;Beach Vila Olimpica, near downtown;5126902;Francesc & Laura;Sant Martí;la Vila Olímpica del Poblenou;4139418;219319;Entire home/apt;193;4;129;25/6/2024 19:00;94;1;196;16
947269;Colourful & Central Flat-WIFI;721378;Gio;Eixample;la Nova Esquerra de l'Eixample;4138127;215475;Entire home/apt;383;2;217;12/8/2024 19:00;155;1;220;21
948689;Whole flat live/work rental close to Americas Cup!;5143503;Helen;Ciutat Vella;el Barri Gòtic;4,13803E+15;2,17937E+14;Entire home/apt;165;31;18;24/3/2023 19:00;13;1;252;0
951364;079. New Aribau Apartment;396363;Alcam Apartments;Eixample;l'Antiga Esquerra de l'Eixample;4139288;215321;Entire home/apt;84;1;34;20/7/2024 19:00;25;68;289;4
956256;Amazing terrace, clean, aircon and wi-fi;5197001;Javier;Eixample;Sant Antoni;4137525;215091;Entire home/apt;182;1;524;31/8/2024 19:00;385;2;102;87
956768;Central Flat near Sagrada Família and Metro;5201227;Jose & Patricia;Eixample;la Sagrada Família;4140048;217349;Entire home/apt;273;3;321;31/8/2024 19:00;239;5;298;52
957402;Nice apartment with terrace and swimming pool;3099440;Lluís;Sants-Montjuïc;el Poble Sec;4137104;215004;Entire home/apt;139;3;223;13/8/2024 19:00;168;1;39;30
957657;CENTRAL & BRIGHT with Pack Family!!;2935086;Noelia Y Fabiola;Sants-Montjuïc;el Poble Sec;4137366;216613;Entire home/apt;160;3;410;10/8/2024 19:00;299;1;262;52
958946;Sant Antoni quiet apt;5020114;Marc;Eixample;Sant Antoni;4137905;216101;Entire home/apt;185;6;214;19/8/2024 19:00;155;3;277;31
959089;Our house: Architects' flat.;5219447;Sean;Sarrià-Sant Gervasi;el Putxet i el Farró;4140543;214891;Entire home/apt;450;2;481;29/8/2024 19:00;349;1;288;68
961548;Apartment with terrace in Gracia;5236677;Marcel I Marta;Gràcia;la Vila de Gràcia;414042;215281;Entire home/apt;172;3;314;2/9/2024 19:00;225;1;150;35
963289;MAGNIFICO APARTAMENTO EN EL CENTRO;5249210;Maria Luisa;Eixample;la Nova Esquerra de l'Eixample;4138085;214868;Entire home/apt;232;3;558;27/8/2024 19:00;407;1;242;66
963533;Executive Cataluña 1, 6 Bedrooms. WIFI, A/C;5170597;SamFlat;Eixample;l'Antiga Esquerra de l'Eixample;4138532;216172;Entire home/apt;441;3;285;12/8/2024 19:00;209;5;322;33
965681;Executive Cataluña 2 - 3 Bedrooms, WIFI , A/C;5170597;SamFlat;Eixample;l'Antiga Esquerra de l'Eixample;4138531;216175;Entire home/apt;243;3;299;31/8/2024 19:00;240;5;294;49
965712;Executive Cataluña 3.  3 Bedrooms, WIFI, A/C;5170597;SamFlat;Eixample;Sant Antoni;4138334;216029;Entire home/apt;226;3;319;31/8/2024 19:00;230;5;301;52
965733;Executive Cataluña 4,   5 bedrooms , WIFI, AC;5170597;SamFlat;Eixample;l'Antiga Esquerra de l'Eixample;4138447;216068;Entire home/apt;351;3;345;18/8/2024 19:00;262;5;300;50
966895;18 m2 room amazing flat Born-centre;5274991;Soler;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4138642;217565;Private room;33;32;249;29/8/2024 19:00;181;3;339;5
967346;Executive cataluña 6 , 5 bedrooms, WIFI , A/C;5170597;SamFlat;Eixample;Sant Antoni;4138427;216275;Entire home/apt;543;3;296;23/8/2024 19:00;221;5;323;45
968489;LOVELY FLAT IN BARCELONETA!!!!!!!!!;5196455;Debora Sabrina;Ciutat Vella;la Barceloneta;4138089;218879;Entire home/apt;150;3;33;26/8/2024 19:00;24;1;55;14
973013;5 min Sagrada Familia y metro. Wifi;5320036;Elisenda;Eixample;la Sagrada Família;4141012;21759;Entire home/apt;130;5;190;14/8/2024 19:00;139;1;124;15
976595;Exclusive location Casa Batllo;3744544;Marta+Paul;Eixample;la Dreta de l'Eixample;4139176;216271;Entire home/apt;235;3;238;1/9/2024 19:00;174;34;310;50
977631;Bright Penthouse at Barcelona center;5349333;Sarah;Eixample;l'Antiga Esquerra de l'Eixample;413904;215258;Entire home/apt;164;1;516;21/8/2024 19:00;373;4;49;61
977745;Loft industrial de diseño en el centro;5349333;Sarah;Les Corts;les Corts;4138314;213606;Entire home/apt;168;1;621;19/8/2024 19:00;513;4;48;82
978990;Gotico Super-Apt near Pi and Boqueria Market!;34580;Tadaaki;Ciutat Vella;el Barri Gòtic;4138387;21717;Private room;94;32;381;16/8/2024 19:00;272;1;105;9
979073;Silent flat Gracia & Sagrada Familia;5359193;Roberto;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140425;216417;Entire home/apt;120;1;373;1/9/2024 19:00;269;1;288;77
982492;Charming and Central;5201227;Jose & Patricia;Eixample;l'Antiga Esquerra de l'Eixample;4139223;215559;Entire home/apt;279;3;456;3/9/2024 19:00;362;5;319;49
982915;Gracia - Sagrada Familia. 3 bd. 6p;5385759;Cesc;Gràcia;el Camp d'en Grassot i Gràcia Nova;414045;216631;Entire home/apt;132;3;596;3/9/2024 19:00;432;2;308;74
984985;Loft in Barrio de Gracia - WIFI!!;4507138;Dani & Laura;Gràcia;la Vila de Gràcia;4140045;215465;Entire home/apt;138;3;372;13/8/2024 19:00;276;2;153;49
986015;FANTASTIC apartment in Barcelona;3962572;Magda;Gràcia;la Vila de Gràcia;4140002;21589;Entire home/apt;210;5;177;19/8/2024 19:00;128;2;302;18
986101;Cool and well located;3744544;Marta+Paul;Sants-Montjuïc;el Poble Sec;4137268;217236;Entire home/apt;161;3;170;30/8/2024 19:00;127;34;310;43
986639;CHARMING DUPLEX IN BARCELONA'S HEART;5414485;BarcelonaMC;Ciutat Vella;el Barri Gòtic;4137952;218011;Entire home/apt;265;3;193;31/7/2024 19:00;140;1;223;15
986692;Apartamento Alejandro en BCN;5414684;Alex;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140581;216644;Entire home/apt;184;5;246;22/8/2024 19:00;177;6;26;39
986867;HOMU - C211 Barcelona;121825;Barbara;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;413941;214707;Entire home/apt;341;1;56;26/5/2024 19:00;41;19;288;2
988755;HOGAR - C211 Barcelona;121825;Barbara;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;413941;214707;Entire home/apt;277;1;36;7/5/2024 19:00;26;19;96;1
988917;Acogedor Apto Confortable ,Bien Ubicado y Parking;5428204;David;Eixample;la Nova Esquerra de l'Eixample;4138078;21458;Entire home/apt;185;1;1248;22/8/2024 19:00;898;1;232;130
1000720;Double room;5501549;Toni;Horta-Guinardó;el Guinardó;4141851;21737;Private room;66;32;5;11/10/2022 19:00;5;2;364;0
1002233;Port Montjuïc (Cheap public parking);5511646;Cristina;Sants-Montjuïc;el Poble Sec;4137209;21706;Entire home/apt;260;3;292;17/8/2024 19:00;230;1;89;32
1002372;Confort apartamentos en playa, 3 DRM;2379410;Lilia;Sant Martí;el Poblenou;4139732;220693;Entire home/apt;283;3;258;2/9/2024 19:00;186;2;164;18
1007939;bbarcelonapartment: acogedor, tranquilo con balcón;5449946;Pilar;Gràcia;la Vila de Gràcia;4140472;2159;Entire home/apt;174;2;385;11/8/2024 19:00;281;1;265;42
1008717;Big Apartment with terrace!;750385;Casa Consell;Eixample;la Dreta de l'Eixample;4139204;216731;Entire home/apt;529;1;86;28/6/2024 19:00;96;3;113;12
1011083;LOVELY APT. WITH TERRACE NEAR LAS RAMBLAS;5560246;Irene;Sants-Montjuïc;el Poble Sec;41372414;2166215;Entire home/apt;143;3;403;5/9/2024 19:00;291;1;290;46
1018647;Penthouse with 2 Gorgeous Terrace next to Camp Nou;5606008;Jordi;Les Corts;la Maternitat i Sant Ramon;4137588;212195;Entire home/apt;130;3;468;30/8/2024 19:00;338;1;232;42
1020452;Eco-Friendly Apartment Barcelona;5617051;Anna;Sants-Montjuïc;la Font de la Guatlla;4137104;214462;Entire home/apt;136;14;225;20/8/2024 19:00;163;1;78;21
1199594;Stylish and quiet next to Plaça Catalunya!;6467356;Nadia;Ciutat Vella;el Barri Gòtic;4138549;217273;Entire home/apt;210;2;692;22/8/2024 19:00;509;1;231;74
1201871;Penthouse. Terrace.;3039107;Manuel;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;4139835;214644;Entire home/apt;160;2;204;20/8/2024 19:00;149;38;206;25
1202829;Modern apartment in Poblenou;6569922;Albert;Sant Martí;el Poblenou;41406055;2199163;Entire home/apt;104;2;501;31/8/2024 19:00;367;2;179;62
1204161;Upper room, home in Gracia;6001714;Irene;Gràcia;la Vila de Gràcia;4140328;215091;Private room;22;31;46;27/8/2024 19:00;34;2;205;3
1206052;Sagrada Familia - Nice apartment;2848016;Eloi;Eixample;la Sagrada Família;4140927;217599;Entire home/apt;150;3;57;15/4/2022 19:00;42;1;238;0
775794;Taulat House l Mediterranean Loft l ChillOut;4092116;Joel;Sant Martí;el Poblenou;4,13988E+16;2,20475E+16;Entire home/apt;153;1;208;23/8/2024 19:00;146;2;323;12
776038;El Corazón de Gràcia - 6 personas  con Wifi;4093480;Evelin & Gisele;Gràcia;la Vila de Gràcia;4140323;216005;Entire home/apt;230;2;338;14/8/2024 19:00;236;1;219;46
776174;Stunning Newly Renovated Penthouse in front Port;3038266;Ingrid;Ciutat Vella;el Barri Gòtic;4138019;217944;Entire home/apt;57;180;254;1/9/2023 19:00;179;3;35;0
777476;Plaza Universidad;2439400;KeyBarcelona;Eixample;l'Antiga Esquerra de l'Eixample;4138565;216089;Entire home/apt;540;1;82;17/7/2024 19:00;60;28;104;17
777587;Modernist&Chic Eixample apartment;4101093;Eli&Agus;Eixample;Sant Antoni;4137545;215654;Entire home/apt;202;5;461;30/7/2024 19:00;323;8;39;39
790404;(P2) Cozy flat at Gracia. Close to La Pedrera;3885805;Gimena Ana;Gràcia;la Vila de Gràcia;4140319;215855;Entire home/apt;116;3;301;12/8/2024 19:00;219;6;125;39
